ID,Name,Start Date,Forecast Hour,Class
2310,DAMREY,2023082500,72,STS
2310,DAMREY,2023082406,72,STS
2311,HAIKUI,2023083118,72,STY
2017,Saudel,2020101906,72,TY
2101,Dujuan,2021021812,72,TS
2102,Surigae,2021041812,72,Super TY
2009,Maysak,2020082806,72,STY
2017,Saudel,2020102006,72,TY
2311,HAIKUI,2023082918,72,TY
2118,Kompasu,2021100800,72,TS
2008,Bavi,2020082206,72,STY
2001,Vongfong,2020051112,72,STY
2114,Chanthu,2021090912,72,Super TY
2306,KHANUN,2023073106,72,Super TY
2222,Nalgae,2022102806,72,STS
2306,KHANUN,2023080618,72,STS
2116,Mindulle,2021092300,72,Super TY
2305,DOKSURI,2023072700,72,Super TY
2023,Krovanh,2020121818,72,TS
2313,YUN-YEUNG,2023090518,72,TS
2021,Etau,2020110718,72,STS
2222,Nalgae,2022102906,72,TY
2201,Malakas,2022041218,72,Super TY
2210,Tokage,2022082300,72,STY
2308,DORA,2023081218,72,TY
2122,Rai,2021121706,72,Super TY
2014,Chan-hom,2020100800,72,TY
2021,Etau,2020110712,72,STS
2309,SAOLA,2023083006,72,Super TY
2102,Surigae,2021041318,72,STY
2308,DORA,2023081206,72,TY
2315,BOLAVEN,2023100912,72,Super TY
2114,Chanthu,2021091306,72,STY
2305,DOKSURI,2023072118,72,Super TY
2312,KIROGI,2023083006,72,STS
2012,Dolphin,2020092018,72,STS
2112,Omais,2021081900,72,STS
2023,Krovanh,2020122006,72,TS
2010,Haishen,2020090412,72,Super TY
2316,SANBA,2023101706,72,STS
2001,Vongfong,2020051400,72,STY
2011,Noul,2020091500,72,STS
2018,Molave,2020102412,72,STY
2306,KHANUN,2023072918,72,Super TY
2304,TALIM,2023071400,72,TY
2020,Atsani,2020110112,72,STS
2307,LAN,2023080818,72,Super TY
2009,Maysak,2020082906,72,Super TY
2023,Krovanh,2020122018,72,TS
2113,Conson,2021090706,72,STS
2201,Malakas,2022040912,72,TY
2311,HAIKUI,2023090418,72,TS
2022,Vamco,2020110900,72,STY
2102,Surigae,2021041500,72,Super TY
2023,Krovanh,2020122118,72,TS
2012,Dolphin,2020092100,72,STS
2023,Krovanh,2020122012,72,TS
2114,Chanthu,2021091012,72,Super TY
2106,In-fa,2021071806,72,STY
2216,Noru,2022092418,72,Super TY
2214,Nanmadol,2022091406,72,Super TY
2222,Nalgae,2022103000,72,TY
2312,KIROGI,2023090100,72,STS
2113,Conson,2021090606,72,STS
2119,Namtheun,2021101100,72,TS
2225,Pakhar,2022121006,72,TS
2019,Goni,2020110306,72,TS
2121,Nyatoh,2021113012,72,Super TY
2105,Champi,2021062412,72,TY
2015,Linfa,2020100806,72,TS
2020,Atsani,2020103000,72,TS
2109,Lupit,2021080312,72,TS
2106,In-fa,2021072306,72,TY
2307,LAN,2023080900,72,Super TY
2103,Choi-wan,2021052918,72,TS
2205,Songda,2022072918,72,TS
2311,HAIKUI,2023082800,72,STS
2201,Malakas,2022040706,72,STS
2211,Hinnamnor,2022090118,72,Super TY
2306,KHANUN,2023072812,72,Super TY
2110,Mirinae,2021080312,72,TS
2001,Vongfong,2020051118,72,STY
2315,BOLAVEN,2023100806,72,Super TY
2201,Malakas,2022041000,72,STY
2312,KIROGI,2023090300,72,TS
2019,Goni,2020103018,72,Super TY
2314,KOINU,2023100200,72,Super TY
2008,Bavi,2020082212,72,STY
2311,HAIKUI,2023082706,72,STS
2212,Muifa,2022090706,72,TY
2102,Surigae,2021042100,72,Super TY
2112,Omais,2021081912,72,STS
2019,Goni,2020102918,72,Super TY
2010,Haishen,2020090106,72,Super TY
2122,Rai,2021121312,72,Super TY
2307,LAN,2023080918,72,Super TY
2311,HAIKUI,2023082812,72,STS
2306,KHANUN,2023080718,72,STS
2103,Choi-wan,2021053000,72,TS
2101,Dujuan,2021021712,72,TS
2101,Dujuan,2021021618,72,TS
2008,Bavi,2020082418,72,STY
2210,Tokage,2022082118,72,STY
2302,MAWAR,2023052718,72,Super TY
2308,DORA,2023081312,72,STS
2110,Mirinae,2021080518,72,STS
2313,YUN-YEUNG,2023090500,72,TS
2113,Conson,2021091006,72,STS
2119,Namtheun,2021101306,72,TY
2010,Haishen,2020090300,72,Super TY
2002,Nuri,2020061112,72,TS
2306,KHANUN,2023080318,72,TY
2220,Nesat,2022101618,72,STY
2120,Malou,2021102500,72,TY
2001,Vongfong,2020051218,72,STY
2015,Linfa,2020100818,72,TS
2004,Hagupit,2020080118,72,STY
2010,Haishen,2020090500,72,Super TY
2002,Nuri,2020061006,72,TS
2018,Molave,2020102418,72,STY
2314,KOINU,2023100418,72,Super TY
2310,DAMREY,2023082400,72,STS
2203,Chaba,2022070106,72,TY
2119,Namtheun,2021100918,72,TS
2304,TALIM,2023071318,72,TY
2004,Hagupit,2020073118,72,STY
2120,Malou,2021102418,72,TY
2201,Malakas,2022041118,72,Super TY
2309,SAOLA,2023083118,72,Super TY
2306,KHANUN,2023080112,72,Super TY
2019,Goni,2020102718,72,Super TY
2001,Vongfong,2020050918,72,TS
2314,KOINU,2023100606,72,STY
2102,Surigae,2021041306,72,TY
2214,Nanmadol,2022091506,72,Super TY
2315,BOLAVEN,2023101018,72,Super TY
2114,Chanthu,2021090618,72,Super TY
2116,Mindulle,2021092512,72,Super TY
2114,Chanthu,2021090606,72,Super TY
2308,DORA,2023081712,72,TS
2010,Haishen,2020090218,72,Super TY
2311,HAIKUI,2023083012,72,STY
2014,Chan-hom,2020100806,72,TY
2010,Haishen,2020090206,72,Super TY
2311,HAIKUI,2023090206,72,STY
2205,Songda,2022072906,72,TS
2008,Bavi,2020082412,72,STY
2108,Nepartak,2021072312,72,TS
2111,Nida,2021080400,72,STS
2311,HAIKUI,2023090306,72,STY
2114,Chanthu,2021090718,72,Super TY
2304,TALIM,2023071306,72,STS
2013,Kujira,2020092612,72,TY
2307,LAN,2023081018,72,Super TY
2220,Nesat,2022101600,72,STY
2109,Lupit,2021080412,72,TS
2307,LAN,2023080718,72,Super TY
2109,Lupit,2021080512,72,TS
2209,Ma-on,2022082206,72,TY
2309,SAOLA,2023083106,72,Super TY
2208,Meari,2022081100,72,TS
2113,Conson,2021090612,72,STS
2108,Nepartak,2021072512,72,TS
2120,Malou,2021102318,72,STS
2118,Kompasu,2021101112,72,TY
2216,Noru,2022092500,72,Super TY
2022,Vamco,2020111012,72,STY
2312,KIROGI,2023090206,72,TS
2013,Kujira,2020092618,72,TY
2302,MAWAR,2023052100,72,Super TY
2107,Cempaka,2021071806,72,TY
2113,Conson,2021091000,72,STS
2205,Songda,2022072900,72,TS
2305,DOKSURI,2023072618,72,Super TY
2315,BOLAVEN,2023100800,72,Super TY
2314,KOINU,2023100300,72,Super TY
2004,Hagupit,2020080100,72,STY
2214,Nanmadol,2022091606,72,Super TY
2009,Maysak,2020083106,72,Super TY
2204,Aere,2022063012,72,TS
2309,SAOLA,2023082606,72,Super TY
2211,Hinnamnor,2022083100,72,Super TY
2305,DOKSURI,2023072212,72,Super TY
2302,MAWAR,2023052500,72,Super TY
2121,Nyatoh,2021113006,72,Super TY
2216,Noru,2022092200,72,Super TY
2121,Nyatoh,2021112912,72,STY
2311,HAIKUI,2023082718,72,STS
2014,Chan-hom,2020100400,72,STS
2309,SAOLA,2023082300,72,STY
2214,Nanmadol,2022091518,72,Super TY
2306,KHANUN,2023073006,72,Super TY
2110,Mirinae,2021080512,72,TS
2120,Malou,2021102406,72,STS
2212,Muifa,2022090818,72,STY
2102,Surigae,2021041900,72,Super TY
2008,Bavi,2020082112,72,TY
2312,KIROGI,2023083118,72,STS
2307,LAN,2023081206,72,STY
2009,Maysak,2020082800,72,STY
2105,Champi,2021062012,72,TS
2020,Atsani,2020110106,72,TS
2014,Chan-hom,2020100612,72,TY
2115,Dianmu,2021092212,72,TS
2222,Nalgae,2022102700,72,STS
2102,Surigae,2021041912,72,Super TY
2305,DOKSURI,2023072312,72,Super TY
2106,In-fa,2021071712,72,TY
2021,Etau,2020110806,72,STS
2111,Nida,2021080406,72,STS
2001,Vongfong,2020051406,72,STY
2112,Omais,2021081818,72,STS
2106,In-fa,2021072300,72,TY
2101,Dujuan,2021021918,72,TS
2022,Vamco,2020111018,72,STY
2114,Chanthu,2021091400,72,STS
2108,Nepartak,2021072700,72,TS
2102,Surigae,2021041218,72,STS
2304,TALIM,2023071412,72,TY
2022,Vamco,2020110912,72,STY
2314,KOINU,2023100306,72,Super TY
2116,Mindulle,2021092818,72,Super TY
2203,Chaba,2022070218,72,TS
2108,Nepartak,2021072612,72,TS
2004,Hagupit,2020080212,72,STY
2114,Chanthu,2021091406,72,STS
2212,Muifa,2022090618,72,STS
2108,Nepartak,2021072606,72,TS
2010,Haishen,2020090212,72,Super TY
2203,Chaba,2022063006,72,TY
2310,DAMREY,2023082412,72,STS
2019,Goni,2020103118,72,Super TY
2118,Kompasu,2021101006,72,TY
2309,SAOLA,2023082400,72,Super TY
2020,Atsani,2020110100,72,TS
2008,Bavi,2020082318,72,STY
2311,HAIKUI,2023090300,72,STY
2308,DORA,2023081518,72,TS
2214,Nanmadol,2022091318,72,Super TY
2114,Chanthu,2021091118,72,Super TY
2119,Namtheun,2021101406,72,TY
2222,Nalgae,2022102818,72,TY
2307,LAN,2023081106,72,Super TY
2113,Conson,2021090718,72,STS
2303,GUCHOL,2023060912,72,STY
2102,Surigae,2021041312,72,STY
2108,Nepartak,2021072518,72,TS
2022,Vamco,2020111006,72,STY
2203,Chaba,2022070118,72,TY
2010,Haishen,2020083106,72,TY
2109,Lupit,2021080300,72,TS
2223,Banyan,2022102818,72,TS
2214,Nanmadol,2022091412,72,Super TY
2305,DOKSURI,2023072018,72,TY
2015,Linfa,2020100706,72,TS
2020,Atsani,2020110118,72,STS
2001,Vongfong,2020051412,72,TY
2012,Dolphin,2020092006,72,STS
2114,Chanthu,2021090906,72,Super TY
2017,Saudel,2020102018,72,TY
2216,Noru,2022092512,72,Super TY
2105,Champi,2021062200,72,STS
2110,Mirinae,2021080318,72,TS
2010,Haishen,2020090400,72,Super TY
2309,SAOLA,2023082506,72,Super TY
2122,Rai,2021121300,72,Super TY
2307,LAN,2023081006,72,Super TY
2314,KOINU,2023093006,72,Super TY
2315,BOLAVEN,2023101100,72,Super TY
2116,Mindulle,2021092312,72,Super TY
2102,Surigae,2021041400,72,Super TY
2302,MAWAR,2023052700,72,Super TY
2204,Aere,2022070106,72,TS
2316,SANBA,2023101712,72,STS
2102,Surigae,2021041412,72,Super TY
2314,KOINU,2023100412,72,Super TY
2205,Songda,2022072912,72,TS
2306,KHANUN,2023073118,72,Super TY
2022,Vamco,2020111218,72,STY
2301,SANVU,2023041906,72,TS
2212,Muifa,2022091006,72,STY
2303,GUCHOL,2023060906,72,STY
2116,Mindulle,2021092612,72,Super TY
2121,Nyatoh,2021113000,72,Super TY
2211,Hinnamnor,2022082718,72,Super TY
2213,Merbok,2022091118,72,TY
2109,Lupit,2021080518,72,TS
2105,Champi,2021062300,72,TY
2105,Champi,2021062018,72,TS
2014,Chan-hom,2020101300,72,TS
2307,LAN,2023080806,72,Super TY
2113,Conson,2021090806,72,STS
2302,MAWAR,2023052306,72,Super TY
2103,Choi-wan,2021060100,72,TS
2305,DOKSURI,2023072218,72,Super TY
2114,Chanthu,2021090512,72,Super TY
2019,Goni,2020110100,72,Super TY
2212,Muifa,2022090606,72,STS
2106,In-fa,2021071918,72,STY
2201,Malakas,2022040812,72,STS
2212,Muifa,2022091012,72,STY
2020,Atsani,2020110300,72,STS
2023,Krovanh,2020121800,72,TS
2213,Merbok,2022091106,72,TY
2022,Vamco,2020110818,72,STY
2201,Malakas,2022040700,72,STS
2203,Chaba,2022062918,72,TY
2201,Malakas,2022040900,72,TY
2113,Conson,2021090700,72,STS
2020,Atsani,2020110400,72,STS
2122,Rai,2021121618,72,Super TY
2103,Choi-wan,2021053012,72,TS
2119,Namtheun,2021101112,72,TS
2116,Mindulle,2021092812,72,Super TY
2220,Nesat,2022101612,72,STY
2014,Chan-hom,2020100912,72,STS
2107,Cempaka,2021072100,72,TS
2101,Dujuan,2021021800,72,TS
2204,Aere,2022063018,72,TS
2309,SAOLA,2023083012,72,Super TY
2212,Muifa,2022091100,72,STY
2311,HAIKUI,2023090706,72,TS
2106,In-fa,2021072406,72,TY
2115,Dianmu,2021092206,72,TS
2107,Cempaka,2021072000,72,TY
2215,Talas,2022092100,72,TS
2212,Muifa,2022090612,72,STS
2109,Lupit,2021080406,72,TS
2105,Champi,2021062218,72,TY
2205,Songda,2022073000,72,TS
2103,Choi-wan,2021053112,72,TS
2306,KHANUN,2023080512,72,STS
2114,Chanthu,2021090600,72,Super TY
2222,Nalgae,2022102718,72,STS
2310,DAMREY,2023082312,72,STS
2001,Vongfong,2020051312,72,STY
2218,Roke,2022092812,72,TY
2023,Krovanh,2020122112,72,TS
2102,Surigae,2021042106,72,Super TY
2309,SAOLA,2023082800,72,Super TY
2119,Namtheun,2021101400,72,TY
2108,Nepartak,2021072406,72,TS
2017,Saudel,2020102300,72,TY
2306,KHANUN,2023072706,72,TY
2308,DORA,2023081612,72,TS
2113,Conson,2021090512,72,STS
2019,Goni,2020103012,72,Super TY
2012,Dolphin,2020092012,72,STS
2110,Mirinae,2021080406,72,TS
2314,KOINU,2023100218,72,Super TY
2314,KOINU,2023100212,72,Super TY
2013,Kujira,2020092606,72,TY
2203,Chaba,2022062912,72,TY
2302,MAWAR,2023052900,72,STY
2217,Kulap,2022092512,72,TY
2106,In-fa,2021071906,72,STY
2201,Malakas,2022041012,72,STY
2120,Malou,2021102306,72,STS
2106,In-fa,2021072418,72,TY
2011,Noul,2020091418,72,STS
2215,Talas,2022092106,72,TS
2309,SAOLA,2023082812,72,Super TY
2119,Namtheun,2021101300,72,STS
2210,Tokage,2022082112,72,STY
2106,In-fa,2021071718,72,TY
2309,SAOLA,2023083018,72,Super TY
2204,Aere,2022063006,72,TS
2306,KHANUN,2023080300,72,STY
2120,Malou,2021102400,72,STS
2122,Rai,2021121212,72,STY
2108,Nepartak,2021072718,72,TS
2004,Hagupit,2020080112,72,STY
2102,Surigae,2021041406,72,Super TY
2203,Chaba,2022070200,72,TY
2109,Lupit,2021080212,72,TS
2022,Vamco,2020111112,72,STY
2119,Namtheun,2021101212,72,TS
2102,Surigae,2021042012,72,Super TY
2101,Dujuan,2021021818,72,TS
2009,Maysak,2020083018,72,Super TY
2106,In-fa,2021071800,72,STY
2014,Chan-hom,2020100406,72,TY
2122,Rai,2021121512,72,Super TY
2305,DOKSURI,2023072206,72,Super TY
2020,Atsani,2020110412,72,STS
2018,Molave,2020102506,72,STY
2309,SAOLA,2023082512,72,Super TY
2201,Malakas,2022041200,72,Super TY
2001,Vongfong,2020051500,72,TY
2001,Vongfong,2020051300,72,STY
2302,MAWAR,2023052906,72,STY
2014,Chan-hom,2020100506,72,TY
2004,Hagupit,2020080206,72,STY
2302,MAWAR,2023053006,72,TY
2302,MAWAR,2023052706,72,Super TY
2122,Rai,2021121318,72,Super TY
2108,Nepartak,2021072300,72,TS
2305,DOKSURI,2023072112,72,Super TY
2209,Ma-on,2022082100,72,STS
2204,Aere,2022070112,72,TS
2305,DOKSURI,2023072518,72,Super TY
2010,Haishen,2020090318,72,Super TY
2014,Chan-hom,2020100900,72,TY
2209,Ma-on,2022082106,72,STS
2105,Champi,2021062400,72,TY
2113,Conson,2021090906,72,STS
2022,Vamco,2020111300,72,STY
2220,Nesat,2022101500,72,STY
2109,Lupit,2021080500,72,TS
2209,Ma-on,2022082118,72,TY
2223,Banyan,2022102812,72,TS
2106,In-fa,2021072412,72,TY
2014,Chan-hom,2020100700,72,TY
2314,KOINU,2023093012,72,Super TY
2306,KHANUN,2023080118,72,Super TY
2008,Bavi,2020082100,72,TY
2014,Chan-hom,2020100512,72,TY
2309,SAOLA,2023082600,72,Super TY
2016,Nangka,2020101100,72,STS
2016,Nangka,2020101112,72,STS
2014,Chan-hom,2020101212,72,TS
2007,Higos,2020081612,72,TY
2306,KHANUN,2023072906,72,Super TY
2216,Noru,2022092306,72,Super TY
2107,Cempaka,2021071900,72,TY
2305,DOKSURI,2023072106,72,STY
2311,HAIKUI,2023083112,72,STY
2302,MAWAR,2023052206,72,Super TY
2106,In-fa,2021072012,72,STY
2014,Chan-hom,2020101306,72,TS
2122,Rai,2021121806,72,Super TY
2306,KHANUN,2023080506,72,STS
2120,Malou,2021102606,72,TY
2103,Choi-wan,2021052900,72,TS
2222,Nalgae,2022102900,72,TY
2220,Nesat,2022101518,72,STY
2117,Lionrock,2021100718,72,TS
2008,Bavi,2020082300,72,STY
2102,Surigae,2021041606,72,Super TY
2008,Bavi,2020082306,72,STY
2106,In-fa,2021071912,72,STY
2209,Ma-on,2022082218,72,TY
2311,HAIKUI,2023090118,72,STY
2018,Molave,2020102300,72,TY
2311,HAIKUI,2023090712,72,TS
2201,Malakas,2022041018,72,Super TY
2208,Meari,2022081000,72,TS
2110,Mirinae,2021080400,72,TS
2017,Saudel,2020102118,72,TY
2308,DORA,2023081700,72,TS
2014,Chan-hom,2020100812,72,TY
2305,DOKSURI,2023072506,72,Super TY
2017,Saudel,2020102200,72,TY
2302,MAWAR,2023052012,72,Super TY
2218,Roke,2022092806,72,TY
2309,SAOLA,2023082906,72,Super TY
2306,KHANUN,2023080406,72,TY
2116,Mindulle,2021092218,72,STY
2203,Chaba,2022070206,72,TY
2113,Conson,2021091012,72,STS
2211,Hinnamnor,2022082812,72,Super TY
2103,Choi-wan,2021052912,72,TS
2306,KHANUN,2023073012,72,Super TY
2017,Saudel,2020102112,72,TY
2118,Kompasu,2021100812,72,TS
2210,Tokage,2022082218,72,STY
2311,HAIKUI,2023090506,72,TS
2020,Atsani,2020110306,72,STS
2102,Surigae,2021041506,72,Super TY
2214,Nanmadol,2022091400,72,Super TY
2020,Atsani,2020103118,72,TS
2009,Maysak,2020083000,72,Super TY
2117,Lionrock,2021100618,72,TS
2122,Rai,2021121412,72,Super TY
2201,Malakas,2022040800,72,STS
2109,Lupit,2021080218,72,TS
2118,Kompasu,2021100912,72,STS
2106,In-fa,2021072606,72,STS
2305,DOKSURI,2023072400,72,Super TY
2018,Molave,2020102600,72,STY
2116,Mindulle,2021092600,72,Super TY
2311,HAIKUI,2023083000,72,TY
2114,Chanthu,2021091018,72,Super TY
2309,SAOLA,2023083112,72,Super TY
2120,Malou,2021102600,72,TY
2204,Aere,2022070100,72,TS
2019,Goni,2020110212,72,TS
2116,Mindulle,2021092318,72,Super TY
2306,KHANUN,2023072612,72,STS
2107,Cempaka,2021071712,72,TY
2211,Hinnamnor,2022090100,72,Super TY
2306,KHANUN,2023080212,72,STY
2002,Nuri,2020061100,72,TS
2102,Surigae,2021042118,72,STY
2001,Vongfong,2020051418,72,TY
2209,Ma-on,2022082300,72,TY
2301,SANVU,2023041900,72,TS
2211,Hinnamnor,2022083118,72,Super TY
2023,Krovanh,2020121906,72,TS
2306,KHANUN,2023080418,72,STS
2307,LAN,2023081318,72,TY
2307,LAN,2023081212,72,TY
2309,SAOLA,2023082312,72,STY
2302,MAWAR,2023052418,72,Super TY
2308,DORA,2023081406,72,TS
2306,KHANUN,2023080518,72,STS
2107,Cempaka,2021072112,72,TS
2302,MAWAR,2023052200,72,Super TY
2014,Chan-hom,2020101006,72,STS
2010,Haishen,2020090100,72,Super TY
2101,Dujuan,2021021906,72,TS
2121,Nyatoh,2021112906,72,STY
2308,DORA,2023081812,72,TS
2122,Rai,2021121218,72,Super TY
2310,DAMREY,2023082506,72,STS
2113,Conson,2021090600,72,STS
2307,LAN,2023081218,72,TY
2102,Surigae,2021041418,72,Super TY
2022,Vamco,2020110918,72,STY
2308,DORA,2023081300,72,TY
2011,Noul,2020091512,72,STS
2122,Rai,2021121506,72,Super TY
2110,Mirinae,2021080500,72,TS
2103,Choi-wan,2021060200,72,TS
2102,Surigae,2021041700,72,Super TY
2303,GUCHOL,2023060700,72,STY
2015,Linfa,2020100800,72,TS
2121,Nyatoh,2021112918,72,Super TY
2308,DORA,2023081900,72,TS
2102,Surigae,2021042018,72,Super TY
2223,Banyan,2022102900,72,TS
2303,GUCHOL,2023060712,72,STY
2304,TALIM,2023071418,72,TY
2211,Hinnamnor,2022082900,72,Super TY
2101,Dujuan,2021021706,72,TS
2010,Haishen,2020090312,72,Super TY
2311,HAIKUI,2023090312,72,TY
2021,Etau,2020110700,72,STS
2307,LAN,2023081200,72,STY
2217,Kulap,2022092600,72,TY
2007,Higos,2020081606,72,TY
2010,Haishen,2020083118,72,STY
2308,DORA,2023081800,72,TS
2315,BOLAVEN,2023101106,72,Super TY
2107,Cempaka,2021071906,72,TY
2119,Namtheun,2021101200,72,TS
2201,Malakas,2022040806,72,STS
2001,Vongfong,2020051000,72,STS
2121,Nyatoh,2021113018,72,Super TY
2014,Chan-hom,2020100600,72,TY
2113,Conson,2021090518,72,STS
2211,Hinnamnor,2022090212,72,Super TY
2106,In-fa,2021072000,72,STY
2102,Surigae,2021041818,72,Super TY
2220,Nesat,2022101706,72,STY
2103,Choi-wan,2021053006,72,TS
2020,Atsani,2020110200,72,STS
2105,Champi,2021062312,72,TY
2214,Nanmadol,2022091312,72,Super TY
2218,Roke,2022092818,72,TY
2307,LAN,2023080712,72,STY
2302,MAWAR,2023053000,72,TY
2014,Chan-hom,2020101106,72,TS
2105,Champi,2021062000,72,TS
2312,KIROGI,2023090106,72,TS
2017,Saudel,2020102012,72,TY
2302,MAWAR,2023052006,72,Super TY
2311,HAIKUI,2023083018,72,STY
2001,Vongfong,2020051200,72,STY
2311,HAIKUI,2023082712,72,STS
2311,HAIKUI,2023082912,72,TY
2108,Nepartak,2021072712,72,TS
2309,SAOLA,2023082618,72,Super TY
2019,Goni,2020102700,72,Super TY
2023,Krovanh,2020121918,72,TS
2213,Merbok,2022091206,72,TY
2010,Haishen,2020090118,72,Super TY
2120,Malou,2021102512,72,TY
2305,DOKSURI,2023072012,72,TY
2106,In-fa,2021072200,72,STY
2302,MAWAR,2023052518,72,Super TY
2305,DOKSURI,2023072600,72,Super TY
2108,Nepartak,2021072806,72,TS
2022,Vamco,2020110806,72,TY
2019,Goni,2020102912,72,Super TY
2308,DORA,2023081412,72,TS
2018,Molave,2020102512,72,STY
2305,DOKSURI,2023072100,72,STY
2309,SAOLA,2023082818,72,Super TY
2020,Atsani,2020103100,72,TS
2114,Chanthu,2021091100,72,Super TY
2210,Tokage,2022082212,72,STY
2306,KHANUN,2023072818,72,Super TY
2306,KHANUN,2023080800,72,STS
