ID,Name,Start Date,Forecast Hour,Class
2108,Nepartak,2021072718,48,TS
2311,HAIKUI,2023090400,48,STS
2222,Nalgae,2022103118,48,TY
2108,Nepartak,2021072612,48,TS
2205,Songda,2022073018,48,TS
2204,Aere,2022070206,48,TS
2121,Nyatoh,2021120100,48,Super TY
2106,In-fa,2021072400,48,TY
2109,Lupit,2021080400,48,TS
2209,Ma-on,2022082306,48,TY
2315,BOLAVEN,2023101000,48,Super TY
2016,Nangka,2020101206,48,STS
2203,Chaba,2022063006,48,TY
2108,Nepartak,2021072806,48,TS
2004,Hagupit,2020080112,48,STY
2307,LAN,2023080812,48,STY
2016,Nangka,2020101106,48,STS
2102,Surigae,2021041406,48,TY
2103,Choi-wan,2021060300,48,TS
2201,Malakas,2022041318,48,Super TY
2314,KOINU,2023100218,48,Super TY
2207,Mulan,2022080812,48,TS
2120,Malou,2021102312,48,TS
2223,Banyan,2022102918,48,TS
2307,LAN,2023080718,48,TY
2012,Dolphin,2020092106,48,STS
2314,KOINU,2023100212,48,Super TY
2301,SANVU,2023041912,48,TS
2101,Dujuan,2021021612,48,TS
2203,Chaba,2022070212,48,STS
2017,Saudel,2020101912,48,STS
2020,Atsani,2020110412,48,STS
2120,Malou,2021102406,48,STS
2306,KHANUN,2023080612,48,STS
2306,KHANUN,2023080300,48,STY
2105,Champi,2021062206,48,TS
2309,SAOLA,2023082718,48,Super TY
2110,Mirinae,2021080400,48,TS
2212,Muifa,2022090918,48,STY
2303,GUCHOL,2023060718,48,STY
2001,Vongfong,2020051406,48,STY
2316,SANBA,2023101718,48,STS
2314,KOINU,2023100118,48,Super TY
2203,Chaba,2022062906,48,STS
2105,Champi,2021062218,48,STS
2113,Conson,2021090606,48,STS
2315,BOLAVEN,2023101212,48,Super TY
2110,Mirinae,2021080612,48,TS
2308,DORA,2023081418,48,TS
2216,Noru,2022092312,48,Super TY
2017,Saudel,2020102300,48,TY
2017,Saudel,2020102306,48,TY
2214,Nanmadol,2022091606,48,Super TY
2121,Nyatoh,2021112900,48,STS
2207,Mulan,2022080818,48,TS
2116,Mindulle,2021092418,48,Super TY
2309,SAOLA,2023082706,48,Super TY
2107,Cempaka,2021072000,48,TY
2310,DAMREY,2023082618,48,STS
2110,Mirinae,2021080600,48,TS
2311,HAIKUI,2023090612,48,TS
2309,SAOLA,2023082400,48,STY
2014,Chan-hom,2020100500,48,STS
2015,Linfa,2020100912,48,TS
2207,Mulan,2022080906,48,TS
2306,KHANUN,2023072818,48,STY
2112,Omais,2021082012,48,STS
2309,SAOLA,2023082418,48,Super TY
2106,In-fa,2021072712,48,TS
2014,Chan-hom,2020101400,48,TS
2308,DORA,2023081512,48,TS
2220,Nesat,2022101700,48,STY
2217,Kulap,2022092606,48,TY
2304,TALIM,2023071512,48,TY
2222,Nalgae,2022102618,48,STS
2311,HAIKUI,2023090712,48,TS
2201,Malakas,2022040712,48,TS
2007,Higos,2020081706,48,TY
2002,Nuri,2020061000,48,TS
2309,SAOLA,2023083000,48,Super TY
2019,Goni,2020102700,48,STS
2214,Nanmadol,2022091712,48,Super TY
2017,Saudel,2020102112,48,TY
2311,HAIKUI,2023082806,48,STS
2114,Chanthu,2021091400,48,STS
2311,HAIKUI,2023090518,48,TS
2021,Etau,2020110906,48,STS
2216,Noru,2022092412,48,Super TY
2202,Megi,2022041000,48,TS
2310,DAMREY,2023082306,48,TS
2116,Mindulle,2021092812,48,Super TY
2107,Cempaka,2021071900,48,TY
2007,Higos,2020081712,48,TY
2122,Rai,2021121906,48,Super TY
2302,MAWAR,2023052900,48,STY
2307,LAN,2023081306,48,TY
2212,Muifa,2022091400,48,STY
2020,Atsani,2020110418,48,STS
2113,Conson,2021090600,48,STS
2020,Atsani,2020103012,48,TS
2001,Vongfong,2020051400,48,STY
2209,Ma-on,2022082200,48,STS
2201,Malakas,2022041100,48,STY
2102,Surigae,2021041500,48,Super TY
2311,HAIKUI,2023082812,48,STS
2302,MAWAR,2023052200,48,Super TY
2301,SANVU,2023041918,48,TS
2306,KHANUN,2023080812,48,STS
2304,TALIM,2023071312,48,TS
2022,Vamco,2020111306,48,STY
2116,Mindulle,2021092906,48,Super TY
2014,Chan-hom,2020101012,48,STS
2315,BOLAVEN,2023101018,48,Super TY
2113,Conson,2021090812,48,STS
2203,Chaba,2022062900,48,STS
2314,KOINU,2023100418,48,Super TY
2002,Nuri,2020061018,48,TS
2225,Pakhar,2022121006,48,TS
2220,Nesat,2022101506,48,TY
2105,Champi,2021062112,48,TS
2211,Hinnamnor,2022090400,48,Super TY
2205,Songda,2022072900,48,TS
2118,Kompasu,2021101106,48,TY
2122,Rai,2021121306,48,TY
2114,Chanthu,2021091506,48,STS
2308,DORA,2023081300,48,TY
2108,Nepartak,2021072500,48,TS
2101,Dujuan,2021022018,48,TS
2306,KHANUN,2023073118,48,Super TY
2010,Haishen,2020083118,48,TY
2014,Chan-hom,2020100406,48,TS
2119,Namtheun,2021101512,48,TY
2122,Rai,2021121900,48,Super TY
2010,Haishen,2020090506,48,Super TY
2102,Surigae,2021042006,48,Super TY
2302,MAWAR,2023052100,48,Super TY
2002,Nuri,2020061106,48,TS
2311,HAIKUI,2023090806,48,TS
2014,Chan-hom,2020101118,48,TS
2016,Nangka,2020101118,48,STS
2122,Rai,2021121318,48,Super TY
2014,Chan-hom,2020100812,48,TY
2020,Atsani,2020110218,48,STS
2121,Nyatoh,2021112912,48,STS
2225,Pakhar,2022121100,48,TS
2308,DORA,2023081218,48,TY
2315,BOLAVEN,2023101200,48,Super TY
2014,Chan-hom,2020101000,48,STS
2012,Dolphin,2020092000,48,STS
2311,HAIKUI,2023083100,48,TY
2121,Nyatoh,2021120200,48,Super TY
2120,Malou,2021102612,48,TY
2001,Vongfong,2020051112,48,TY
2302,MAWAR,2023052218,48,Super TY
2311,HAIKUI,2023082712,48,TS
2109,Lupit,2021080318,48,TS
2009,Maysak,2020090106,48,Super TY
2019,Goni,2020102812,48,Super TY
2302,MAWAR,2023052612,48,Super TY
2110,Mirinae,2021080406,48,TS
2009,Maysak,2020082806,48,TY
2309,SAOLA,2023082518,48,Super TY
2019,Goni,2020110406,48,TS
2303,GUCHOL,2023060900,48,STY
2116,Mindulle,2021092506,48,Super TY
2014,Chan-hom,2020101200,48,TS
2102,Surigae,2021041318,48,STS
2302,MAWAR,2023053112,48,TY
2217,Kulap,2022092718,48,TY
2222,Nalgae,2022102906,48,STS
2315,BOLAVEN,2023100718,48,STS
2001,Vongfong,2020051118,48,STY
2018,Molave,2020102600,48,STY
2212,Muifa,2022090900,48,STY
2022,Vamco,2020111118,48,STY
2308,DORA,2023081612,48,TS
2022,Vamco,2020110818,48,STS
2220,Nesat,2022101606,48,STY
2106,In-fa,2021071912,48,STY
2102,Surigae,2021041600,48,Super TY
2117,Lionrock,2021100800,48,TS
2108,Nepartak,2021072618,48,TS
2309,SAOLA,2023082918,48,Super TY
2120,Malou,2021102600,48,TY
2209,Ma-on,2022082212,48,TY
2004,Hagupit,2020080312,48,STY
2120,Malou,2021102318,48,TS
2106,In-fa,2021072406,48,TY
2121,Nyatoh,2021120106,48,Super TY
2118,Kompasu,2021100806,48,TS
2009,Maysak,2020083006,48,Super TY
2308,DORA,2023081206,48,TY
2110,Mirinae,2021080512,48,TS
2022,Vamco,2020110812,48,STS
2211,Hinnamnor,2022082806,48,Super TY
2113,Conson,2021091112,48,TS
2222,Nalgae,2022102700,48,STS
2302,MAWAR,2023052106,48,Super TY
2020,Atsani,2020110512,48,STS
2212,Muifa,2022091312,48,STY
2022,Vamco,2020110800,48,TS
2106,In-fa,2021072706,48,TS
2220,Nesat,2022101612,48,STY
2201,Malakas,2022040812,48,STS
2114,Chanthu,2021091312,48,STY
2307,LAN,2023080900,48,Super TY
2103,Choi-wan,2021053112,48,TS
2107,Cempaka,2021071800,48,TY
2306,KHANUN,2023072618,48,TS
2311,HAIKUI,2023090112,48,STY
2306,KHANUN,2023080100,48,Super TY
2211,Hinnamnor,2022090218,48,Super TY
2310,DAMREY,2023082418,48,STS
2223,Banyan,2022102818,48,TS
2316,SANBA,2023101800,48,STS
2021,Etau,2020110712,48,TS
2206,Trases,2022073006,48,TS
2017,Saudel,2020102206,48,TY
2020,Atsani,2020103018,48,TS
2114,Chanthu,2021090918,48,Super TY
2119,Namtheun,2021101506,48,TY
2214,Nanmadol,2022091506,48,Super TY
2022,Vamco,2020110906,48,TY
2107,Cempaka,2021072212,48,TS
2211,Hinnamnor,2022083000,48,Super TY
2114,Chanthu,2021091100,48,Super TY
2014,Chan-hom,2020101312,48,TS
2001,Vongfong,2020051012,48,TS
2009,Maysak,2020082818,48,STY
2019,Goni,2020102718,48,STY
2020,Atsani,2020110112,48,TS
2018,Molave,2020102512,48,STY
2009,Maysak,2020090112,48,Super TY
2118,Kompasu,2021101018,48,STS
2009,Maysak,2020082906,48,STY
2023,Krovanh,2020121918,48,TS
2109,Lupit,2021080300,48,TS
2102,Surigae,2021041906,48,Super TY
2214,Nanmadol,2022091306,48,TY
2010,Haishen,2020090418,48,Super TY
2110,Mirinae,2021080506,48,TS
2222,Nalgae,2022102900,48,STS
2116,Mindulle,2021092512,48,Super TY
2118,Kompasu,2021101118,48,TY
2023,Krovanh,2020122118,48,TS
2204,Aere,2022063018,48,TS
2308,DORA,2023081412,48,TS
2121,Nyatoh,2021120112,48,Super TY
2302,MAWAR,2023052706,48,Super TY
2102,Surigae,2021041918,48,Super TY
2102,Surigae,2021041818,48,Super TY
2314,KOINU,2023100506,48,STY
2315,BOLAVEN,2023100812,48,TY
2216,Noru,2022092306,48,Super TY
2303,GUCHOL,2023060912,48,STY
2102,Surigae,2021042200,48,STY
2117,Lionrock,2021100806,48,TS
2107,Cempaka,2021072206,48,TS
2114,Chanthu,2021091206,48,STY
2305,DOKSURI,2023072800,48,STY
2201,Malakas,2022040800,48,STS
2106,In-fa,2021071618,48,TS
2021,Etau,2020110900,48,STS
2101,Dujuan,2021022000,48,TS
2210,Tokage,2022082300,48,STY
2014,Chan-hom,2020100918,48,STS
2102,Surigae,2021041300,48,TS
2109,Lupit,2021080506,48,TS
2002,Nuri,2020061200,48,TS
2014,Chan-hom,2020100800,48,TY
2102,Surigae,2021041400,48,TY
2211,Hinnamnor,2022090118,48,Super TY
2110,Mirinae,2021080700,48,STS
2101,Dujuan,2021021806,48,TS
2106,In-fa,2021071700,48,STS
2120,Malou,2021102512,48,TY
2107,Cempaka,2021072112,48,TS
2010,Haishen,2020090318,48,Super TY
2118,Kompasu,2021101200,48,TY
2315,BOLAVEN,2023100918,48,Super TY
2015,Linfa,2020100906,48,TS
2317,JELAWAT,2023121612,48,TS
2103,Choi-wan,2021060206,48,TS
2106,In-fa,2021072718,48,TS
2004,Hagupit,2020080306,48,STY
2210,Tokage,2022082312,48,STY
2005,Jangmi,2020080800,48,TS
2313,YUN-YEUNG,2023090618,48,TS
2302,MAWAR,2023052118,48,Super TY
2019,Goni,2020102806,48,Super TY
2309,SAOLA,2023082818,48,Super TY
2311,HAIKUI,2023090812,48,TS
2210,Tokage,2022082400,48,STY
2008,Bavi,2020082512,48,STY
2315,BOLAVEN,2023101118,48,Super TY
2216,Noru,2022092418,48,Super TY
2011,Noul,2020091612,48,STS
2010,Haishen,2020090218,48,Super TY
2214,Nanmadol,2022091718,48,Super TY
2310,DAMREY,2023082412,48,STS
2017,Saudel,2020101906,48,TS
2122,Rai,2021121600,48,Super TY
2216,Noru,2022092618,48,Super TY
2311,HAIKUI,2023090300,48,STY
2307,LAN,2023081212,48,TY
2314,KOINU,2023100200,48,Super TY
2305,DOKSURI,2023072418,48,Super TY
2114,Chanthu,2021091018,48,Super TY
2017,Saudel,2020101900,48,TS
2010,Haishen,2020090400,48,Super TY
2106,In-fa,2021071718,48,STS
2119,Namtheun,2021101400,48,STS
2001,Vongfong,2020051100,48,STS
2222,Nalgae,2022102812,48,STS
2122,Rai,2021121812,48,Super TY
2009,Maysak,2020083100,48,Super TY
2113,Conson,2021090618,48,STS
2302,MAWAR,2023052712,48,Super TY
2204,Aere,2022070218,48,TS
2119,Namtheun,2021101206,48,TS
2306,KHANUN,2023080512,48,STS
2015,Linfa,2020100812,48,TS
2214,Nanmadol,2022091312,48,TY
2110,Mirinae,2021080500,48,TS
2023,Krovanh,2020122100,48,TS
2107,Cempaka,2021072006,48,TY
2218,Roke,2022092918,48,TY
2222,Nalgae,2022103100,48,TY
2311,HAIKUI,2023090406,48,STS
2201,Malakas,2022041018,48,TY
2302,MAWAR,2023052906,48,STY
2214,Nanmadol,2022091300,48,STS
2313,YUN-YEUNG,2023090506,48,TS
2116,Mindulle,2021092806,48,Super TY
2220,Nesat,2022101618,48,STY
2211,Hinnamnor,2022083112,48,Super TY
2111,Nida,2021080412,48,STS
2211,Hinnamnor,2022090318,48,Super TY
2305,DOKSURI,2023072618,48,Super TY
2309,SAOLA,2023082312,48,TY
2122,Rai,2021121200,48,STS
2301,SANVU,2023041900,48,TS
2302,MAWAR,2023051918,48,TY
2212,Muifa,2022091306,48,STY
2007,Higos,2020081612,48,TY
2009,Maysak,2020083112,48,Super TY
2213,Merbok,2022091312,48,TY
2311,HAIKUI,2023090506,48,TS
2314,KOINU,2023100412,48,Super TY
2014,Chan-hom,2020100412,48,STS
2022,Vamco,2020111018,48,STY
2114,Chanthu,2021091218,48,STY
2105,Champi,2021062418,48,TY
2314,KOINU,2023100606,48,STY
2108,Nepartak,2021072600,48,TS
2213,Merbok,2022091112,48,TY
2110,Mirinae,2021080418,48,TS
2205,Songda,2022072812,48,TS
2308,DORA,2023081606,48,TS
2305,DOKSURI,2023072012,48,TS
2106,In-fa,2021072800,48,TS
2208,Meari,2022081206,48,TS
2014,Chan-hom,2020100512,48,TY
2020,Atsani,2020110506,48,STS
2014,Chan-hom,2020101418,48,TS
2311,HAIKUI,2023082706,48,TS
2208,Meari,2022081100,48,TS
2311,HAIKUI,2023090500,48,TS
2010,Haishen,2020090512,48,Super TY
2317,JELAWAT,2023121600,48,TS
2305,DOKSURI,2023072706,48,Super TY
2114,Chanthu,2021090912,48,Super TY
2310,DAMREY,2023082318,48,TS
2010,Haishen,2020090300,48,Super TY
2306,KHANUN,2023080700,48,STS
2019,Goni,2020110312,48,TS
2217,Kulap,2022092500,48,STS
2009,Maysak,2020083000,48,Super TY
2112,Omais,2021081918,48,STS
2003,Sinlaku,2020073112,48,TS
2109,Lupit,2021080518,48,TS
2116,Mindulle,2021092900,48,Super TY
2010,Haishen,2020090212,48,Super TY
2308,DORA,2023081500,48,TS
2107,Cempaka,2021072012,48,TY
2118,Kompasu,2021100900,48,TS
2102,Surigae,2021042000,48,Super TY
2121,Nyatoh,2021113006,48,STY
2106,In-fa,2021072118,48,STY
2311,HAIKUI,2023082918,48,STS
2212,Muifa,2022091100,48,STY
2301,SANVU,2023042006,48,TS
2108,Nepartak,2021072218,48,TS
2003,Sinlaku,2020080100,48,TS
2109,Lupit,2021080312,48,TS
2117,Lionrock,2021100712,48,TS
2119,Namtheun,2021101318,48,STS
2022,Vamco,2020110918,48,STY
2103,Choi-wan,2021060112,48,TS
2208,Meari,2022081018,48,TS
2122,Rai,2021121618,48,Super TY
2004,Hagupit,2020080206,48,STY
2112,Omais,2021082112,48,STS
2016,Nangka,2020101212,48,STS
2312,KIROGI,2023090206,48,TS
2311,HAIKUI,2023083112,48,STY
2119,Namtheun,2021101118,48,TS
2001,Vongfong,2020051318,48,STY
2022,Vamco,2020110806,48,TS
2106,In-fa,2021072618,48,TS
2216,Noru,2022092406,48,Super TY
2201,Malakas,2022041212,48,Super TY
