ID,Name,Start Date,Forecast Hour,Class
2109,Lupit,2021080712,24,TS
2205,Songda,2022072818,24,TS
2316,SANBA,2023101818,24,STS
2311,HAIKUI,2023082900,24,TS
2314,KOINU,2023092906,24,TS
2310,DAMREY,2023082600,24,STS
2015,Linfa,2020100812,24,TS
2311,HAIKUI,2023090318,24,TY
2009,Maysak,2020090218,24,TY
2308,DORA,2023081412,24,TS
2008,Bavi,2020082406,24,STY
2022,Vamco,2020111200,24,TY
2101,Dujuan,2021021618,24,TS
2119,Namtheun,2021101100,24,TS
2114,Chanthu,2021091312,24,STY
2120,Malou,2021102406,24,TS
2203,Chaba,2022070206,24,TY
2306,KHANUN,2023080412,24,TY
2211,Hinnamnor,2022090412,24,Super TY
2108,Nepartak,2021072218,24,TS
2305,DOKSURI,2023072312,24,Super TY
2311,HAIKUI,2023090306,24,STY
2001,Vongfong,2020051418,24,TY
2018,Molave,2020102700,24,STY
2307,LAN,2023081218,24,TY
2315,BOLAVEN,2023101106,24,Super TY
2211,Hinnamnor,2022083112,24,Super TY
2114,Chanthu,2021091218,24,STY
2020,Atsani,2020110106,24,TS
2310,DAMREY,2023082706,24,STS
2106,In-fa,2021072412,24,TY
2307,LAN,2023080800,24,STS
2309,SAOLA,2023083106,24,Super TY
2019,Goni,2020110312,24,TS
2011,Noul,2020091500,24,TS
2116,Mindulle,2021092618,24,Super TY
2314,KOINU,2023100606,24,STY
2022,Vamco,2020111418,24,TY
2306,KHANUN,2023080800,24,STS
2208,Meari,2022081018,24,TS
2303,GUCHOL,2023061000,24,STY
2218,Roke,2022092918,24,TY
2116,Mindulle,2021092512,24,Super TY
2312,KIROGI,2023090506,24,TS
2217,Kulap,2022092618,24,STS
2304,TALIM,2023071500,24,STS
2312,KIROGI,2023090206,24,TS
2309,SAOLA,2023082718,24,STY
2303,GUCHOL,2023061112,24,TY
2020,Atsani,2020103018,24,TS
2315,BOLAVEN,2023100906,24,TY
2212,Muifa,2022090800,24,STS
2212,Muifa,2022091206,24,STY
2002,Nuri,2020061018,24,TS
2012,Dolphin,2020092018,24,TS
2110,Mirinae,2021080812,24,STS
2116,Mindulle,2021092600,24,Super TY
2310,DAMREY,2023082718,24,STS
2121,Nyatoh,2021120200,24,Super TY
2305,DOKSURI,2023072606,24,STY
2309,SAOLA,2023090100,24,Super TY
2101,Dujuan,2021022006,24,TS
2305,DOKSURI,2023072618,24,Super TY
2108,Nepartak,2021072700,24,TS
2220,Nesat,2022101618,24,STY
2101,Dujuan,2021022000,24,TS
2311,HAIKUI,2023090300,24,STY
2014,Chan-hom,2020100812,24,TY
2009,Maysak,2020083100,24,Super TY
2106,In-fa,2021071906,24,TY
2302,MAWAR,2023052812,24,STY
2205,Songda,2022072806,24,TS
2120,Malou,2021102506,24,STS
2001,Vongfong,2020051306,24,STY
2209,Ma-on,2022082412,24,TY
2312,KIROGI,2023090218,24,TS
2118,Kompasu,2021101306,24,STS
2310,DAMREY,2023082712,24,STS
2314,KOINU,2023093018,24,TY
2305,DOKSURI,2023072112,24,TS
2122,Rai,2021121700,24,STY
2222,Nalgae,2022102912,24,STS
2107,Cempaka,2021072018,24,TS
2014,Chan-hom,2020101100,24,TS
2307,LAN,2023081006,24,Super TY
2008,Bavi,2020082112,24,STS
2014,Chan-hom,2020100606,24,TY
2009,Maysak,2020083012,24,STY
2204,Aere,2022070118,24,TS
2010,Haishen,2020090406,24,Super TY
2302,MAWAR,2023052206,24,Super TY
2313,YUN-YEUNG,2023090612,24,TS
2212,Muifa,2022091000,24,STY
2309,SAOLA,2023090106,24,Super TY
2212,Muifa,2022091018,24,STY
2204,Aere,2022070318,24,TS
2214,Nanmadol,2022091818,24,TY
2113,Conson,2021091006,24,STS
2220,Nesat,2022101812,24,TY
2118,Kompasu,2021101212,24,TY
2004,Hagupit,2020080206,24,TY
2302,MAWAR,2023052406,24,Super TY
2214,Nanmadol,2022091506,24,Super TY
2301,SANVU,2023041900,24,TS
2114,Chanthu,2021091300,24,STY
2015,Linfa,2020100818,24,TS
2010,Haishen,2020090412,24,Super TY
2307,LAN,2023080812,24,STS
2106,In-fa,2021072506,24,TY
2111,Nida,2021080318,24,TS
2203,Chaba,2022062906,24,TS
2311,HAIKUI,2023090406,24,STS
2008,Bavi,2020082200,24,STS
2205,Songda,2022072900,24,TS
2023,Krovanh,2020122118,24,TS
2215,Talas,2022092306,24,TS
2203,Chaba,2022070406,24,TS
2116,Mindulle,2021092406,24,STY
2120,Malou,2021102606,24,STS
2105,Champi,2021062006,24,TS
2020,Atsani,2020110112,24,TS
2105,Champi,2021062612,24,STS
2312,KIROGI,2023090312,24,TS
2102,Surigae,2021041600,24,Super TY
2310,DAMREY,2023082318,24,TS
2009,Maysak,2020082906,24,TY
2106,In-fa,2021072906,24,TS
2106,In-fa,2021072100,24,STY
2209,Ma-on,2022082200,24,STS
2001,Vongfong,2020051312,24,STY
2023,Krovanh,2020122112,24,TS
2306,KHANUN,2023080600,24,STS
2021,Etau,2020110818,24,STS
2002,Nuri,2020061312,24,TS
2014,Chan-hom,2020100900,24,TY
2312,KIROGI,2023083018,24,STS
2103,Choi-wan,2021052918,24,TS
2101,Dujuan,2021021706,24,TS
2311,HAIKUI,2023083018,24,STS
2019,Goni,2020102812,24,TY
2003,Sinlaku,2020080106,24,TS
2302,MAWAR,2023060100,24,STS
2112,Omais,2021082200,24,STS
2309,SAOLA,2023082512,24,STY
2119,Namtheun,2021101518,24,TY
2011,Noul,2020091718,24,STS
2004,Hagupit,2020080400,24,STS
2101,Dujuan,2021021906,24,TS
2012,Dolphin,2020092218,24,STS
2220,Nesat,2022101806,24,STY
2201,Malakas,2022041406,24,STY
2210,Tokage,2022082406,24,STY
2107,Cempaka,2021072100,24,TS
2117,Lionrock,2021100706,24,TS
2019,Goni,2020102718,24,TS
2113,Conson,2021091212,24,TS
2014,Chan-hom,2020101112,24,TS
2103,Choi-wan,2021060200,24,TS
2311,HAIKUI,2023090906,24,TS
2108,Nepartak,2021072518,24,TS
2201,Malakas,2022040818,24,TS
2010,Haishen,2020090306,24,Super TY
2013,Kujira,2020092700,24,TS
2314,KOINU,2023100306,24,Super TY
2311,HAIKUI,2023090706,24,TS
2309,SAOLA,2023082906,24,Super TY
2014,Chan-hom,2020100600,24,STS
2106,In-fa,2021071718,24,TS
2306,KHANUN,2023080818,24,STS
2122,Rai,2021121712,24,Super TY
2213,Merbok,2022091306,24,TY
2114,Chanthu,2021091100,24,Super TY
2306,KHANUN,2023080906,24,STS
2022,Vamco,2020110818,24,TS
2011,Noul,2020091518,24,TS
2302,MAWAR,2023060118,24,STS
2020,Atsani,2020110306,24,TS
2108,Nepartak,2021072312,24,TS
2105,Champi,2021062118,24,TS
2102,Surigae,2021042012,24,Super TY
2019,Goni,2020102900,24,Super TY
2214,Nanmadol,2022091700,24,Super TY
2019,Goni,2020103118,24,Super TY
2010,Haishen,2020090618,24,STY
2102,Surigae,2021041906,24,Super TY
2113,Conson,2021090706,24,STS
2214,Nanmadol,2022091718,24,Super TY
2017,Saudel,2020102200,24,TY
2315,BOLAVEN,2023100918,24,STY
2306,KHANUN,2023080306,24,STY
2309,SAOLA,2023082306,24,TS
2306,KHANUN,2023080912,24,STS
2106,In-fa,2021072612,24,TS
2001,Vongfong,2020051618,24,TS
2005,Jangmi,2020080706,24,TS
2113,Conson,2021091100,24,STS
2215,Talas,2022092100,24,TS
2203,Chaba,2022063006,24,STS
2106,In-fa,2021072018,24,STY
2017,Saudel,2020102006,24,TS
2307,LAN,2023081406,24,TY
2004,Hagupit,2020080100,24,TS
2208,Meari,2022081212,24,TS
2116,Mindulle,2021092506,24,Super TY
2119,Namtheun,2021101112,24,TS
2022,Vamco,2020110918,24,STS
2311,HAIKUI,2023090400,24,STS
2001,Vongfong,2020051506,24,STS
2208,Meari,2022081218,24,TS
2122,Rai,2021121812,24,Super TY
2309,SAOLA,2023082412,24,TY
2209,Ma-on,2022082306,24,STS
2212,Muifa,2022091006,24,STY
2114,Chanthu,2021091600,24,STS
2009,Maysak,2020090112,24,Super TY
2023,Krovanh,2020122000,24,TS
2312,KIROGI,2023090118,24,TS
2225,Pakhar,2022121106,24,TS
2013,Kujira,2020092806,24,TY
2310,DAMREY,2023082406,24,TS
2304,TALIM,2023071512,24,STS
2205,Songda,2022073012,24,TS
2304,TALIM,2023071706,24,TY
2015,Linfa,2020100912,24,TS
2308,DORA,2023081406,24,TS
2114,Chanthu,2021091000,24,Super TY
2102,Surigae,2021041806,24,Super TY
2222,Nalgae,2022103100,24,TY
2306,KHANUN,2023072806,24,TS
2216,Noru,2022092800,24,TY
2016,Nangka,2020101200,24,TS
2121,Nyatoh,2021112912,24,TS
2005,Jangmi,2020080818,24,TS
2122,Rai,2021121600,24,Super TY
2121,Nyatoh,2021120118,24,Super TY
2102,Surigae,2021042200,24,STY
2008,Bavi,2020082500,24,STY
2114,Chanthu,2021090818,24,Super TY
2023,Krovanh,2020122106,24,TS
2012,Dolphin,2020092106,24,STS
2305,DOKSURI,2023072500,24,Super TY
2214,Nanmadol,2022091400,24,STS
2021,Etau,2020111000,24,TS
2305,DOKSURI,2023072712,24,Super TY
2117,Lionrock,2021100618,24,TS
2116,Mindulle,2021092912,24,Super TY
2218,Roke,2022092900,24,TY
2311,HAIKUI,2023090606,24,TS
2014,Chan-hom,2020101318,24,TS
2103,Choi-wan,2021060100,24,TS
2113,Conson,2021091012,24,STS
2004,Hagupit,2020080312,24,STY
2010,Haishen,2020090518,24,Super TY
2001,Vongfong,2020051612,24,TS
2305,DOKSURI,2023072800,24,STY
2114,Chanthu,2021090806,24,Super TY
2209,Ma-on,2022082406,24,TY
2206,Trases,2022073006,24,TS
2019,Goni,2020110418,24,TS
2022,Vamco,2020111306,24,STY
2304,TALIM,2023071306,24,TS
2309,SAOLA,2023083100,24,Super TY
2119,Namtheun,2021101612,24,STS
2014,Chan-hom,2020100712,24,TY
2306,KHANUN,2023081012,24,TS
2122,Rai,2021121218,24,TS
2223,Banyan,2022103006,24,TS
2007,Higos,2020081800,24,TY
2305,DOKSURI,2023072612,24,Super TY
2020,Atsani,2020110606,24,STS
2109,Lupit,2021080300,24,TS
2121,Nyatoh,2021120112,24,STY
2212,Muifa,2022091212,24,STY
2001,Vongfong,2020051600,24,TS
2019,Goni,2020102706,24,TS
2222,Nalgae,2022103118,24,TY
2314,KOINU,2023100318,24,Super TY
2113,Conson,2021091000,24,STS
2023,Krovanh,2020121912,24,TS
2309,SAOLA,2023090218,24,TS
2113,Conson,2021090818,24,STS
2306,KHANUN,2023080118,24,Super TY
2117,Lionrock,2021100612,24,TS
2106,In-fa,2021072212,24,STY
2011,Noul,2020091506,24,TS
2114,Chanthu,2021091200,24,Super TY
2206,Trases,2022073106,24,TS
2303,GUCHOL,2023060906,24,STY
2122,Rai,2021121512,24,Super TY
2201,Malakas,2022041412,24,STY
2303,GUCHOL,2023061106,24,TY
2120,Malou,2021102500,24,TS
2212,Muifa,2022090918,24,STY
2102,Surigae,2021041400,24,TS
2209,Ma-on,2022082318,24,TY
2020,Atsani,2020103118,24,TS
2014,Chan-hom,2020100418,24,TS
2111,Nida,2021080406,24,TS
2121,Nyatoh,2021113018,24,TY
2020,Atsani,2020110212,24,TS
2102,Surigae,2021042312,24,STS
2101,Dujuan,2021021918,24,TS
2006,Mekkhala,2020080906,24,TS
2022,Vamco,2020111006,24,TY
2011,Noul,2020091600,24,TS
2114,Chanthu,2021091306,24,STY
2016,Nangka,2020101218,24,STS
2009,Maysak,2020082806,24,STS
2211,Hinnamnor,2022090212,24,STY
2105,Champi,2021062012,24,TS
2314,KOINU,2023100418,24,Super TY
2301,SANVU,2023041906,24,TS
2204,Aere,2022070100,24,TS
2013,Kujira,2020092800,24,STS
2118,Kompasu,2021100806,24,TS
2303,GUCHOL,2023060912,24,STY
2302,MAWAR,2023052612,24,Super TY
2116,Mindulle,2021093000,24,STY
2302,MAWAR,2023052906,24,STY
2305,DOKSURI,2023072212,24,TY
2311,HAIKUI,2023083112,24,TY
2013,Kujira,2020092712,24,STS
2203,Chaba,2022062918,24,STS
2311,HAIKUI,2023090800,24,TS
2221,Haitang,2022101706,24,TS
2106,In-fa,2021072300,24,TY
2017,Saudel,2020102012,24,STS
2116,Mindulle,2021092500,24,Super TY
2113,Conson,2021091118,24,TS
2010,Haishen,2020090318,24,Super TY
2119,Namtheun,2021101606,24,TY
2213,Merbok,2022091400,24,TY
2102,Surigae,2021042106,24,Super TY
2217,Kulap,2022092606,24,STS
2211,Hinnamnor,2022090106,24,Super TY
2311,HAIKUI,2023090612,24,TS
2212,Muifa,2022090718,24,STS
2017,Saudel,2020102218,24,TY
2105,Champi,2021062206,24,TS
2212,Muifa,2022091412,24,TY
2216,Noru,2022092412,24,Super TY
2106,In-fa,2021072000,24,STY
2111,Nida,2021080412,24,TS
2114,Chanthu,2021090612,24,STY
2222,Nalgae,2022102706,24,TS
2114,Chanthu,2021091506,24,STS
2005,Jangmi,2020080918,24,TS
2007,Higos,2020081700,24,TS
2018,Molave,2020102418,24,TY
2220,Nesat,2022101706,24,STY
2008,Bavi,2020082606,24,STY
2121,Nyatoh,2021120100,24,TY
2305,DOKSURI,2023072406,24,Super TY
2222,Nalgae,2022102718,24,STS
2113,Conson,2021091112,24,TS
2306,KHANUN,2023080606,24,STS
2106,In-fa,2021072312,24,TY
2023,Krovanh,2020121812,24,TS
2222,Nalgae,2022102906,24,STS
2022,Vamco,2020110900,24,TS
2020,Atsani,2020110406,24,STS
2302,MAWAR,2023052306,24,Super TY
2314,KOINU,2023092900,24,TS
2311,HAIKUI,2023083000,24,STS
2211,Hinnamnor,2022090118,24,Super TY
2223,Banyan,2022102900,24,TS
2108,Nepartak,2021072500,24,TS
2312,KIROGI,2023090418,24,TS
2014,Chan-hom,2020101512,24,TS
2204,Aere,2022070206,24,TS
2122,Rai,2021121312,24,STS
2121,Nyatoh,2021120212,24,Super TY
2217,Kulap,2022092812,24,TY
2220,Nesat,2022101800,24,STY
2115,Dianmu,2021092406,24,TS
2005,Jangmi,2020080718,24,TS
2014,Chan-hom,2020101212,24,TS
2314,KOINU,2023100218,24,Super TY
2112,Omais,2021081912,24,TS
2114,Chanthu,2021091612,24,STS
2112,Omais,2021082206,24,TS
2304,TALIM,2023071700,24,TY
2107,Cempaka,2021072200,24,TS
2120,Malou,2021102412,24,TS
2102,Surigae,2021042212,24,STY
2316,SANBA,2023101800,24,TS
2013,Kujira,2020092718,24,STS
2108,Nepartak,2021072406,24,TS
2303,GUCHOL,2023061012,24,TY
2110,Mirinae,2021080618,24,TS
2019,Goni,2020110306,24,TS
2022,Vamco,2020111206,24,TY
2305,DOKSURI,2023072600,24,Super TY
2211,Hinnamnor,2022090500,24,Super TY
2110,Mirinae,2021080506,24,TS
2309,SAOLA,2023090112,24,Super TY
2101,Dujuan,2021021818,24,TS
2107,Cempaka,2021071718,24,TS
2122,Rai,2021121306,24,STS
2112,Omais,2021082212,24,TS
2018,Molave,2020102600,24,STY
2204,Aere,2022063012,24,TS
2001,Vongfong,2020051406,24,STY
2106,In-fa,2021072706,24,TS
2202,Megi,2022041018,24,TS
2313,YUN-YEUNG,2023090512,24,TS
2305,DOKSURI,2023072506,24,Super TY
2220,Nesat,2022101700,24,STY
2023,Krovanh,2020121918,24,TS
2310,DAMREY,2023082612,24,STS
2020,Atsani,2020110512,24,STS
2314,KOINU,2023100100,24,STY
2219,Sonca,2022101312,24,TS
2001,Vongfong,2020051212,24,TY
2019,Goni,2020103106,24,Super TY
2314,KOINU,2023100412,24,Super TY
2005,Jangmi,2020080912,24,TS
2117,Lionrock,2021100700,24,TS
2316,SANBA,2023101718,24,TS
2305,DOKSURI,2023072118,24,TS
2203,Chaba,2022070118,24,TY
2118,Kompasu,2021101300,24,TY
2312,KIROGI,2023090306,24,TS
2214,Nanmadol,2022091518,24,Super TY
2213,Merbok,2022091106,24,TS
2207,Mulan,2022080900,24,TS
2023,Krovanh,2020122218,24,TS
2022,Vamco,2020110906,24,TS
2222,Nalgae,2022102900,24,STS
2310,DAMREY,2023082512,24,STS
2306,KHANUN,2023081006,24,TS
2203,Chaba,2022070212,24,STS
2203,Chaba,2022070106,24,TY
2014,Chan-hom,2020101206,24,TS
2306,KHANUN,2023080918,24,STS
2305,DOKSURI,2023072812,24,TS
2106,In-fa,2021072106,24,STY
2014,Chan-hom,2020100918,24,STS
2305,DOKSURI,2023072512,24,Super TY
2303,GUCHOL,2023060700,24,STS
2105,Champi,2021062400,24,STS
2306,KHANUN,2023080318,24,TY
2116,Mindulle,2021092518,24,Super TY
2119,Namtheun,2021101300,24,TS
2208,Meari,2022081006,24,TS
2303,GUCHOL,2023060712,24,TY
2001,Vongfong,2020051700,24,TS
2120,Malou,2021102318,24,TS
2117,Lionrock,2021100806,24,TS
2020,Atsani,2020102900,24,TS
2012,Dolphin,2020092006,24,TS
2216,Noru,2022092218,24,TS
2211,Hinnamnor,2022090100,24,Super TY
2308,DORA,2023081818,24,TS
2307,LAN,2023081300,24,TY
2214,Nanmadol,2022091318,24,STS
2115,Dianmu,2021092318,24,TS
2302,MAWAR,2023052400,24,Super TY
2020,Atsani,2020110612,24,STS
2114,Chanthu,2021090600,24,STS
2223,Banyan,2022102906,24,TS
2109,Lupit,2021080406,24,TS
2203,Chaba,2022070218,24,TS
2309,SAOLA,2023090118,24,STY
2014,Chan-hom,2020101000,24,STS
2118,Kompasu,2021101006,24,TS
2213,Merbok,2022091300,24,TY
2208,Meari,2022081106,24,TS
2104,Koguma,2021061100,24,TS
2113,Conson,2021090618,24,STS
2111,Nida,2021080418,24,TS
2106,In-fa,2021071706,24,TS
2302,MAWAR,2023053012,24,TY
2004,Hagupit,2020080112,24,TS
2306,KHANUN,2023072612,24,TS
2117,Lionrock,2021100906,24,TS
2311,HAIKUI,2023090600,24,TS
2302,MAWAR,2023052212,24,Super TY
2102,Surigae,2021042306,24,STS
2010,Haishen,2020090500,24,Super TY
2306,KHANUN,2023073012,24,Super TY
2311,HAIKUI,2023090418,24,TS
2207,Mulan,2022081000,24,TS
2316,SANBA,2023101706,24,TS
2017,Saudel,2020102400,24,STS
2020,Atsani,2020110518,24,STS
2315,BOLAVEN,2023100800,24,STS
